id_transaccion,fecha,quarter,region,producto,categoria,cantidad,precio_unit,descuento_pct,cliente_id,vendedor,notas
TX-003061,2026-04-01,Q2,Arequipa,Mouse Inalámbrico,Tecnología,18,117.65,0.2,CL-4435,Ana Torres,Devolución parcial Q anterior
TX-003062,2026-04-23,Q2,Arequipa,Escritorio Ajustable,Mobiliario,17,1252.98,0.1,CL-6968,Diego Salazar,
TX-003063,2026-05-20,Q2,Cusco,Monitor 27 4K,Tecnología,26,1816.44,0.15,CL-4536,Diego Salazar,
TX-003064,2026-02-16,Q1,Chiclayo,Mouse Inalámbrico,Tecnología,45,125.53,0.0,CL-7832,Carlos Vega,Cliente premium
TX-003065,2026-09-16,Q3,Arequipa,Cartucho Tinta Negra,Suministros,23,73.88,0.2,CL-9986,Ana Torres,
TX-003066,2026-07-20,Q3,Piura,Lámpara LED,Mobiliario,20,90.27,0.2,CL-7434,José Luis Quispe,
TX-003067,2026-10-30,Q4,Piura,Monitor 27 4K,Tecnología,5,1850.63,0.1,CL-4063,Diego Salazar,Cliente premium
TX-003068,2026-09-15,Q3,Lima,Escritorio Ajustable,Mobiliario,44,1239.29,0.2,CL-8419,Carlos Vega,Devolución parcial Q anterior
TX-003069,2026-02-24,Q1,Trujillo,Cartucho Tinta Negra,Suministros,16,71.69,0.0,CL-1341,Diego Salazar,Primera compra
TX-003070,2026-01-26,Q1,Cusco,Laptop Air 13,Tecnología,23,3240.12,0.05,CL-9881,María Fernández,"Pedido grande, descuento aplicado"
TX-003071,2026-06-04,Q2,Trujillo,Laptop Pro 15,Tecnología,5,4572.46,0.0,CL-8554,María Fernández,
TX-003072,2026-06-25,Q2,Arequipa,Mouse Inalámbrico,Tecnología,15,115.75,0.0,CL-6880,María Fernández,Devolución parcial Q anterior
TX-003073,2026-03-29,Q1,Cusco,Lámpara LED,Mobiliario,28,95.5,0.2,CL-6586,Carlos Vega,Cliente recurrente
TX-003074,2026-10-13,Q4,Lima,Teclado Mecánico,Tecnología,45,341.01,0.1,CL-3270,María Fernández,
TX-003075,2026-08-01,Q3,Chiclayo,Cartucho Tinta Negra,Suministros,17,71.37,0.15,CL-4881,Carlos Vega,Primera compra
TX-003076,2026-10-01,Q4,Trujillo,Auriculares BT,Electrónica,28,228.07,0.2,CL-1912,María Fernández,Solicita factura electrónica
TX-003077,2026-02-09,Q1,Lima,Escritorio Ajustable,Mobiliario,43,1199.0,0.15,CL-4048,Carlos Vega,Compra urgente
TX-003078,2026-10-25,Q4,Trujillo,Mouse Inalámbrico,Tecnología,18,123.38,0.05,CL-6307,Ana Torres,"Pedido grande, descuento aplicado"
TX-003079,2026-03-17,Q1,Chiclayo,Laptop Pro 15,Tecnología,15,4600.3,0.05,CL-4259,María Fernández,
TX-003080,2026-06-13,Q2,Piura,Cartucho Tinta Negra,Suministros,3,78.7,0.0,CL-7936,Ana Torres,Cliente premium
TX-003081,2026-06-10,Q2,Arequipa,Auriculares BT,Electrónica,45,218.63,0.2,CL-8677,Carlos Vega,Primera compra
TX-003082,2026-10-27,Q4,Chiclayo,Silla Ergonómica,Mobiliario,6,843.84,0.2,CL-6053,Lucía Romero,Cliente premium
TX-003083,2026-04-12,Q2,Arequipa,Escritorio Ajustable,Mobiliario,11,1173.81,0.1,CL-4067,Ana Torres,"Pedido grande, descuento aplicado"
TX-003084,2026-03-29,Q1,Arequipa,Cartucho Tinta Negra,Suministros,7,75.94,0.1,CL-3731,Carlos Vega,Devolución parcial Q anterior
TX-003085,2026-05-04,Q2,Lima,Resma Papel A4,Suministros,35,27.96,0.2,CL-5919,Lucía Romero,
TX-003086,2026-05-12,Q2,Chiclayo,Laptop Air 13,Tecnología,18,3273.2,0.05,CL-7476,Ana Torres,Primera compra
TX-003087,2026-03-08,Q1,Piura,Resma Papel A4,Suministros,35,27.6,0.1,CL-2140,Lucía Romero,Primera compra
TX-003088,2026-03-06,Q1,Trujillo,Webcam HD,Electrónica,30,173.36,0.2,CL-5031,Ana Torres,Solicita factura electrónica
TX-003089,2026-03-26,Q1,Piura,Cartucho Tinta Negra,Suministros,1,77.72,0.05,CL-4964,Ana Torres,Cliente recurrente
TX-003090,2026-06-20,Q2,Arequipa,Silla Ergonómica,Mobiliario,16,877.88,0.2,CL-3579,Carlos Vega,
TX-003091,2026-05-06,Q2,Lima,Escritorio Ajustable,Mobiliario,1,1182.12,0.0,CL-3139,Diego Salazar,Compra urgente
TX-003092,2026-05-24,Q2,Chiclayo,Teclado Mecánico,Tecnología,4,356.66,0.1,CL-8568,Ana Torres,Primera compra
TX-003093,2026-09-20,Q3,Chiclayo,Lámpara LED,Mobiliario,24,94.93,0.1,CL-4891,Ana Torres,Cliente premium
TX-003094,2026-03-29,Q1,Lima,Monitor 27 4K,Tecnología,13,1846.97,0.05,CL-6188,Diego Salazar,Primera compra
TX-003095,2026-11-29,Q4,Lima,Mouse Inalámbrico,Tecnología,5,118.68,0.2,CL-1344,José Luis Quispe,Compra urgente
TX-003096,2026-10-02,Q4,Trujillo,Teclado Mecánico,Tecnología,21,351.25,0.1,CL-3550,José Luis Quispe,Cliente recurrente
TX-003097,2026-03-05,Q1,Lima,Mouse Inalámbrico,Tecnología,23,114.69,0.2,CL-3012,Ana Torres,
TX-003098,2026-04-25,Q2,Piura,Mouse Inalámbrico,Tecnología,49,116.1,0.05,CL-3957,María Fernández,Cliente recurrente
TX-003099,2026-03-08,Q1,Chiclayo,Laptop Pro 15,Tecnología,33,4626.79,0.05,CL-8573,José Luis Quispe,
TX-003100,2026-04-10,Q2,Arequipa,Resma Papel A4,Suministros,20,27.67,0.1,CL-6144,José Luis Quispe,Cliente premium
TX-003101,2026-05-14,Q2,Arequipa,Silla Ergonómica,Mobiliario,24,810.48,0.1,CL-9119,José Luis Quispe,"Pedido grande, descuento aplicado"
TX-003102,2026-02-17,Q1,Chiclayo,Webcam HD,Electrónica,5,174.02,0.05,CL-4805,Ana Torres,Solicita factura electrónica
TX-003103,2026-01-06,Q1,Cusco,Monitor 27 4K,Tecnología,19,1784.09,0.05,CL-7929,Diego Salazar,Primera compra
TX-003104,2026-06-10,Q2,Arequipa,Resma Papel A4,Suministros,29,28.61,0.15,CL-2444,Lucía Romero,Cliente premium
TX-003105,2026-09-13,Q3,Lima,Monitor 27 4K,Tecnología,2,1775.43,0.05,CL-8337,Carlos Vega,"Pedido grande, descuento aplicado"
TX-003106,2026-04-21,Q2,Chiclayo,Escritorio Ajustable,Mobiliario,46,1229.42,0.15,CL-6493,Diego Salazar,
TX-003107,2026-11-11,Q4,Chiclayo,Silla Ergonómica,Mobiliario,26,880.44,0.1,CL-1349,Carlos Vega,Solicita factura electrónica
TX-003108,2026-05-15,Q2,Lima,Silla Ergonómica,Mobiliario,39,836.5,0.2,CL-7201,Ana Torres,Devolución parcial Q anterior
TX-003109,2026-11-25,Q4,Piura,Lámpara LED,Mobiliario,14,97.85,0.05,CL-5313,Diego Salazar,Devolución parcial Q anterior
TX-003110,2026-03-28,Q1,Lima,Cartucho Tinta Negra,Suministros,41,72.2,0.2,CL-1000,Ana Torres,
TX-003111,2026-07-16,Q3,Lima,Teclado Mecánico,Tecnología,18,347.03,0.1,CL-8621,Ana Torres,Primera compra
TX-003112,2026-10-06,Q4,Cusco,Auriculares BT,Electrónica,46,211.15,0.0,CL-5831,José Luis Quispe,Solicita factura electrónica
TX-003113,2026-01-22,Q1,Cusco,Monitor 27 4K,Tecnología,26,1719.46,0.15,CL-6458,Carlos Vega,
TX-003114,2026-12-06,Q4,Chiclayo,Teclado Mecánico,Tecnología,32,334.76,0.05,CL-6193,Ana Torres,
TX-003115,2026-05-14,Q2,Piura,Teclado Mecánico,Tecnología,10,336.17,0.0,CL-1815,Ana Torres,Compra urgente
TX-003116,2026-07-01,Q3,Lima,Webcam HD,Electrónica,49,186.04,0.1,CL-3988,Ana Torres,Solicita factura electrónica
TX-003117,2026-08-18,Q3,Trujillo,Laptop Air 13,Tecnología,10,3213.98,0.15,CL-7314,Diego Salazar,Devolución parcial Q anterior
TX-003118,2026-08-23,Q3,Chiclayo,Mouse Inalámbrico,Tecnología,2,125.37,0.05,CL-4048,Lucía Romero,"Pedido grande, descuento aplicado"
TX-003119,2026-01-09,Q1,Trujillo,Silla Ergonómica,Mobiliario,22,853.23,0.15,CL-8994,Diego Salazar,Primera compra
TX-003120,2026-11-13,Q4,Arequipa,Cartucho Tinta Negra,Suministros,41,75.97,0.0,CL-3858,José Luis Quispe,
TX-003121,2026-08-16,Q3,Lima,Silla Ergonómica,Mobiliario,46,823.18,0.0,CL-5135,José Luis Quispe,Devolución parcial Q anterior
TX-003122,2026-12-31,Q4,Cusco,Webcam HD,Electrónica,42,180.73,0.15,CL-5007,Carlos Vega,Cliente recurrente
TX-003123,2026-06-22,Q2,Cusco,Resma Papel A4,Suministros,28,27.68,0.0,CL-1170,Diego Salazar,Devolución parcial Q anterior
TX-003124,2026-08-12,Q3,Cusco,Resma Papel A4,Suministros,45,29.21,0.05,CL-8306,Lucía Romero,
TX-003125,2026-06-10,Q2,Lima,Cartucho Tinta Negra,Suministros,25,78.25,0.1,CL-2220,José Luis Quispe,Cliente recurrente
TX-003126,2026-11-21,Q4,Lima,Laptop Air 13,Tecnología,24,3103.52,0.0,CL-5220,Ana Torres,Cliente recurrente
TX-003127,2026-10-31,Q4,Trujillo,Silla Ergonómica,Mobiliario,9,860.21,0.2,CL-9169,Lucía Romero,Compra urgente
TX-003128,2026-11-28,Q4,Chiclayo,Lámpara LED,Mobiliario,39,96.31,0.1,CL-9941,Carlos Vega,
TX-003129,2026-07-04,Q3,Trujillo,Monitor 27 4K,Tecnología,16,1811.26,0.05,CL-3072,Carlos Vega,Cliente premium
TX-003130,2026-10-16,Q4,Cusco,Laptop Air 13,Tecnología,10,3079.79,0.2,CL-4385,Lucía Romero,
TX-003131,2026-05-11,Q2,Chiclayo,Laptop Air 13,Tecnología,19,3249.28,0.1,CL-6091,Diego Salazar,Primera compra
TX-003132,2026-06-18,Q2,Piura,Cartucho Tinta Negra,Suministros,30,77.24,0.15,CL-7292,José Luis Quispe,Solicita factura electrónica
TX-003133,2026-10-05,Q4,Piura,Lámpara LED,Mobiliario,14,93.53,0.0,CL-3249,Ana Torres,Cliente recurrente
TX-003134,2026-01-30,Q1,Trujillo,Teclado Mecánico,Tecnología,18,350.51,0.0,CL-5940,José Luis Quispe,
TX-003135,2026-09-17,Q3,Piura,Resma Papel A4,Suministros,17,26.93,0.0,CL-8507,Diego Salazar,Cliente premium
TX-003136,2026-01-06,Q1,Trujillo,Resma Papel A4,Suministros,30,29.21,0.1,CL-7859,Lucía Romero,Cliente recurrente
TX-003137,2026-07-31,Q3,Trujillo,Cartucho Tinta Negra,Suministros,35,72.07,0.2,CL-8397,Carlos Vega,Compra urgente
TX-003138,2026-06-24,Q2,Trujillo,Auriculares BT,Electrónica,34,213.58,0.2,CL-8994,José Luis Quispe,Compra urgente
TX-003139,2026-06-21,Q2,Piura,Auriculares BT,Electrónica,7,215.57,0.1,CL-8751,Carlos Vega,Primera compra
TX-003140,2026-06-30,Q2,Chiclayo,Monitor 27 4K,Tecnología,18,1858.64,0.0,CL-5604,Diego Salazar,"Pedido grande, descuento aplicado"
TX-003141,2026-06-29,Q2,Arequipa,Cartucho Tinta Negra,Suministros,32,76.5,0.15,CL-9767,Diego Salazar,
TX-003142,2026-05-29,Q2,Piura,Mouse Inalámbrico,Tecnología,11,114.08,0.15,CL-5449,José Luis Quispe,Cliente premium
TX-003143,2026-06-14,Q2,Lima,Mouse Inalámbrico,Tecnología,4,116.2,0.1,CL-7384,Ana Torres,Primera compra
TX-003144,2026-07-27,Q3,Trujillo,Lámpara LED,Mobiliario,16,97.38,0.15,CL-9483,María Fernández,Cliente recurrente
TX-003145,2026-10-06,Q4,Chiclayo,Lámpara LED,Mobiliario,34,94.09,0.1,CL-1389,Ana Torres,Compra urgente
TX-003146,2026-07-21,Q3,Trujillo,Silla Ergonómica,Mobiliario,33,809.73,0.15,CL-9402,Lucía Romero,Compra urgente
TX-003147,2026-08-23,Q3,Arequipa,Webcam HD,Electrónica,7,188.35,0.1,CL-8395,Lucía Romero,Cliente recurrente
TX-003148,2026-11-02,Q4,Trujillo,Monitor 27 4K,Tecnología,34,1737.22,0.0,CL-9971,Carlos Vega,
TX-003149,2026-12-28,Q4,Cusco,Laptop Air 13,Tecnología,10,3203.35,0.0,CL-7953,Diego Salazar,Cliente recurrente
TX-003150,2026-02-09,Q1,Cusco,Laptop Pro 15,Tecnología,37,4386.74,0.2,CL-2408,Lucía Romero,Primera compra
TX-003151,2026-09-18,Q3,Arequipa,Cartucho Tinta Negra,Suministros,28,76.78,0.1,CL-3717,Diego Salazar,Primera compra
TX-003152,2026-03-24,Q1,Trujillo,Mouse Inalámbrico,Tecnología,7,123.32,0.05,CL-1032,Carlos Vega,
TX-003153,2026-03-13,Q1,Arequipa,Silla Ergonómica,Mobiliario,18,841.26,0.05,CL-6470,Carlos Vega,Cliente recurrente
TX-003154,2026-10-17,Q4,Cusco,Lámpara LED,Mobiliario,41,96.51,0.0,CL-4935,María Fernández,Compra urgente
TX-003155,2026-01-26,Q1,Chiclayo,Silla Ergonómica,Mobiliario,22,884.77,0.2,CL-5271,Carlos Vega,Primera compra
TX-003156,2026-11-06,Q4,Piura,Escritorio Ajustable,Mobiliario,34,1237.78,0.0,CL-7599,Lucía Romero,Cliente recurrente
TX-003157,2026-10-09,Q4,Cusco,Laptop Pro 15,Tecnología,37,4461.7,0.05,CL-8381,María Fernández,Primera compra
TX-003158,2026-12-30,Q4,Chiclayo,Laptop Air 13,Tecnología,2,3181.27,0.1,CL-1655,José Luis Quispe,Cliente premium
TX-003159,2026-09-01,Q3,Lima,Webcam HD,Electrónica,46,186.96,0.05,CL-9251,Carlos Vega,
TX-003160,2026-11-15,Q4,Chiclayo,Silla Ergonómica,Mobiliario,17,810.42,0.0,CL-4362,Ana Torres,Solicita factura electrónica
TX-003161,2026-02-13,Q1,Cusco,Monitor 27 4K,Tecnología,39,1714.11,0.05,CL-7767,Diego Salazar,Primera compra
TX-003162,2026-11-21,Q4,Piura,Mouse Inalámbrico,Tecnología,23,116.47,0.15,CL-6232,María Fernández,
TX-003163,2026-02-28,Q1,Chiclayo,Mouse Inalámbrico,Tecnología,29,123.93,0.05,CL-4993,Ana Torres,"Pedido grande, descuento aplicado"
TX-003164,2026-04-25,Q2,Trujillo,Teclado Mecánico,Tecnología,18,337.86,0.2,CL-2912,Lucía Romero,
TX-003165,2026-02-16,Q1,Trujillo,Teclado Mecánico,Tecnología,42,342.48,0.05,CL-2706,Ana Torres,
TX-003166,2026-05-27,Q2,Piura,Resma Papel A4,Suministros,6,28.36,0.0,CL-7579,Diego Salazar,
TX-003167,2026-10-01,Q4,Arequipa,Laptop Air 13,Tecnología,44,3098.96,0.0,CL-3892,María Fernández,"Pedido grande, descuento aplicado"
TX-003168,2026-04-08,Q2,Arequipa,Teclado Mecánico,Tecnología,11,343.11,0.2,CL-3065,María Fernández,
TX-003169,2026-10-28,Q4,Cusco,Silla Ergonómica,Mobiliario,44,847.19,0.1,CL-1051,Carlos Vega,Compra urgente
TX-003170,2026-08-10,Q3,Cusco,Escritorio Ajustable,Mobiliario,2,1167.37,0.2,CL-8565,Ana Torres,
TX-003171,2026-08-18,Q3,Piura,Auriculares BT,Electrónica,1,230.83,0.15,CL-4559,María Fernández,
TX-003172,2026-12-09,Q4,Arequipa,Webcam HD,Electrónica,5,173.94,0.0,CL-4134,María Fernández,Compra urgente
TX-003173,2026-06-07,Q2,Trujillo,Teclado Mecánico,Tecnología,27,362.25,0.05,CL-4345,María Fernández,Devolución parcial Q anterior
TX-003174,2026-05-06,Q2,Lima,Escritorio Ajustable,Mobiliario,14,1196.41,0.15,CL-6387,María Fernández,Solicita factura electrónica
TX-003175,2026-12-30,Q4,Lima,Laptop Pro 15,Tecnología,30,4333.11,0.0,CL-5336,José Luis Quispe,Primera compra
TX-003176,2026-07-23,Q3,Chiclayo,Lámpara LED,Mobiliario,41,91.38,0.2,CL-5896,Ana Torres,
TX-003177,2026-08-13,Q3,Chiclayo,Laptop Air 13,Tecnología,2,3200.09,0.0,CL-3500,María Fernández,Primera compra
TX-003178,2026-04-19,Q2,Chiclayo,Laptop Pro 15,Tecnología,26,4434.08,0.15,CL-3667,Diego Salazar,
TX-003179,2026-03-20,Q1,Arequipa,Resma Papel A4,Suministros,37,27.26,0.2,CL-8764,Diego Salazar,"Pedido grande, descuento aplicado"
TX-003180,2026-03-03,Q1,Trujillo,Monitor 27 4K,Tecnología,21,1882.61,0.1,CL-4951,José Luis Quispe,Primera compra
TX-003181,2026-03-23,Q1,Piura,Silla Ergonómica,Mobiliario,46,846.89,0.2,CL-9755,María Fernández,Cliente premium
TX-003182,2026-03-13,Q1,Arequipa,Laptop Air 13,Tecnología,33,3337.22,0.2,CL-8612,María Fernández,
TX-003183,2026-09-30,Q3,Piura,Resma Papel A4,Suministros,2,27.06,0.15,CL-7404,Lucía Romero,Solicita factura electrónica
TX-003184,2026-01-22,Q1,Piura,Cartucho Tinta Negra,Suministros,27,72.63,0.15,CL-5934,María Fernández,
TX-003185,2026-08-18,Q3,Cusco,Escritorio Ajustable,Mobiliario,19,1211.52,0.05,CL-8536,Diego Salazar,
TX-003186,2026-12-13,Q4,Cusco,Auriculares BT,Electrónica,7,214.94,0.05,CL-1500,Ana Torres,
TX-003187,2026-10-07,Q4,Arequipa,Silla Ergonómica,Mobiliario,47,823.22,0.2,CL-5490,José Luis Quispe,Cliente recurrente
TX-003188,2026-05-28,Q2,Piura,Monitor 27 4K,Tecnología,11,1727.04,0.05,CL-7416,José Luis Quispe,Cliente premium
TX-003189,2026-01-22,Q1,Chiclayo,Laptop Air 13,Tecnología,5,3064.41,0.1,CL-1973,María Fernández,
TX-003190,2026-11-01,Q4,Chiclayo,Monitor 27 4K,Tecnología,11,1845.57,0.1,CL-2641,María Fernández,Solicita factura electrónica
TX-003191,2026-01-02,Q1,Piura,Monitor 27 4K,Tecnología,41,1760.79,0.05,CL-1587,Ana Torres,
TX-003192,2026-09-06,Q3,Cusco,Teclado Mecánico,Tecnología,30,366.74,0.05,CL-5374,María Fernández,Solicita factura electrónica
TX-003193,2026-09-02,Q3,Piura,Monitor 27 4K,Tecnología,41,1742.96,0.1,CL-5872,María Fernández,Primera compra
TX-003194,2026-03-12,Q1,Arequipa,Lámpara LED,Mobiliario,23,93.62,0.05,CL-5216,José Luis Quispe,Solicita factura electrónica
TX-003195,2026-09-28,Q3,Chiclayo,Laptop Air 13,Tecnología,6,3159.97,0.2,CL-1494,José Luis Quispe,Cliente recurrente
TX-003196,2026-03-06,Q1,Arequipa,Lámpara LED,Mobiliario,19,95.0,0.0,CL-5377,María Fernández,
TX-003197,2026-03-24,Q1,Cusco,Mouse Inalámbrico,Tecnología,10,124.45,0.05,CL-8991,José Luis Quispe,
TX-003198,2026-10-24,Q4,Lima,Resma Papel A4,Suministros,28,28.94,0.2,CL-1279,José Luis Quispe,"Pedido grande, descuento aplicado"
TX-003199,2026-12-24,Q4,Lima,Escritorio Ajustable,Mobiliario,14,1141.19,0.1,CL-7983,Ana Torres,
TX-003200,2026-04-07,Q2,Cusco,Auriculares BT,Electrónica,48,218.0,0.15,CL-3451,Diego Salazar,Cliente premium
TX-003201,2026-12-03,Q4,Trujillo,Silla Ergonómica,Mobiliario,19,877.87,0.15,CL-1672,Diego Salazar,
TX-003202,2026-11-30,Q4,Lima,Teclado Mecánico,Tecnología,16,332.51,0.05,CL-1456,María Fernández,Cliente recurrente
TX-003203,2026-10-08,Q4,Chiclayo,Lámpara LED,Mobiliario,49,95.32,0.15,CL-1114,Lucía Romero,
TX-003204,2026-02-21,Q1,Lima,Lámpara LED,Mobiliario,26,92.72,0.05,CL-4734,María Fernández,Primera compra
TX-003205,2026-04-20,Q2,Chiclayo,Silla Ergonómica,Mobiliario,9,842.59,0.15,CL-5481,Ana Torres,Solicita factura electrónica
TX-003206,2026-09-05,Q3,Arequipa,Escritorio Ajustable,Mobiliario,24,1190.44,0.0,CL-6591,Diego Salazar,Cliente premium
TX-003207,2026-12-31,Q4,Cusco,Silla Ergonómica,Mobiliario,13,840.8,0.15,CL-1730,Carlos Vega,Compra urgente
TX-003208,2026-10-25,Q4,Lima,Teclado Mecánico,Tecnología,36,363.72,0.0,CL-6886,María Fernández,Solicita factura electrónica
TX-003209,2026-06-03,Q2,Piura,Teclado Mecánico,Tecnología,29,351.28,0.2,CL-7657,José Luis Quispe,Cliente recurrente
TX-003210,2026-03-27,Q1,Piura,Auriculares BT,Electrónica,36,228.88,0.15,CL-1580,María Fernández,Cliente recurrente
TX-003211,2026-12-17,Q4,Lima,Resma Papel A4,Suministros,47,28.63,0.0,CL-7075,Carlos Vega,
TX-003212,2026-04-11,Q2,Lima,Laptop Air 13,Tecnología,36,3152.36,0.0,CL-2069,Lucía Romero,
TX-003213,2026-05-05,Q2,Trujillo,Webcam HD,Electrónica,17,179.88,0.0,CL-4953,María Fernández,
TX-003214,2026-12-19,Q4,Chiclayo,Resma Papel A4,Suministros,10,27.69,0.2,CL-6952,José Luis Quispe,
TX-003215,2026-07-25,Q3,Lima,Laptop Pro 15,Tecnología,26,4647.86,0.1,CL-8837,José Luis Quispe,Primera compra
TX-003216,2026-04-07,Q2,Arequipa,Resma Papel A4,Suministros,23,27.13,0.05,CL-5780,Diego Salazar,Solicita factura electrónica
TX-003217,2026-01-02,Q1,Trujillo,Lámpara LED,Mobiliario,16,99.15,0.05,CL-4918,María Fernández,Solicita factura electrónica
TX-003218,2026-06-06,Q2,Lima,Auriculares BT,Electrónica,40,221.77,0.0,CL-8499,María Fernández,
TX-003219,2026-12-26,Q4,Arequipa,Silla Ergonómica,Mobiliario,45,859.5,0.05,CL-2945,Diego Salazar,Cliente recurrente
TX-003220,2026-06-07,Q2,Lima,Escritorio Ajustable,Mobiliario,19,1202.02,0.2,CL-2846,María Fernández,Devolución parcial Q anterior
TX-003221,2026-09-13,Q3,Cusco,Teclado Mecánico,Tecnología,34,351.91,0.1,CL-5197,Carlos Vega,Primera compra
TX-003222,2026-04-03,Q2,Piura,Teclado Mecánico,Tecnología,49,355.87,0.05,CL-2082,Ana Torres,
TX-003223,2026-10-11,Q4,Cusco,Lámpara LED,Mobiliario,1,96.47,0.0,CL-1200,Carlos Vega,Solicita factura electrónica
TX-003224,2026-10-11,Q4,Arequipa,Cartucho Tinta Negra,Suministros,18,72.86,0.05,CL-4257,Carlos Vega,Primera compra
TX-003225,2026-08-11,Q3,Cusco,Auriculares BT,Electrónica,37,221.81,0.05,CL-2372,Carlos Vega,Solicita factura electrónica
TX-003226,2026-10-09,Q4,Trujillo,Cartucho Tinta Negra,Suministros,25,73.91,0.0,CL-6732,José Luis Quispe,
TX-003227,2026-07-31,Q3,Lima,Lámpara LED,Mobiliario,39,96.3,0.15,CL-5936,José Luis Quispe,Solicita factura electrónica
TX-003228,2026-05-19,Q2,Lima,Escritorio Ajustable,Mobiliario,24,1205.74,0.15,CL-5373,Carlos Vega,
TX-003229,2026-09-27,Q3,Arequipa,Mouse Inalámbrico,Tecnología,4,116.16,0.2,CL-5466,María Fernández,
TX-003230,2026-11-01,Q4,Chiclayo,Cartucho Tinta Negra,Suministros,22,76.76,0.05,CL-1887,María Fernández,
TX-003231,2026-11-03,Q4,Piura,Teclado Mecánico,Tecnología,20,348.5,0.05,CL-4622,Ana Torres,
TX-003232,2026-03-19,Q1,Lima,Teclado Mecánico,Tecnología,42,351.8,0.2,CL-1641,Carlos Vega,Cliente premium
TX-003233,2026-09-04,Q3,Arequipa,Auriculares BT,Electrónica,8,223.8,0.05,CL-4193,Lucía Romero,Devolución parcial Q anterior
TX-003234,2026-01-02,Q1,Cusco,Lámpara LED,Mobiliario,8,96.45,0.15,CL-7098,Ana Torres,Cliente premium
TX-003235,2026-07-28,Q3,Arequipa,Mouse Inalámbrico,Tecnología,7,122.99,0.15,CL-9876,Carlos Vega,Devolución parcial Q anterior
TX-003236,2026-07-28,Q3,Chiclayo,Auriculares BT,Electrónica,28,213.55,0.2,CL-3672,María Fernández,"Pedido grande, descuento aplicado"
TX-003237,2026-05-13,Q2,Chiclayo,Webcam HD,Electrónica,49,172.99,0.05,CL-3376,Ana Torres,Cliente premium
TX-003238,2026-12-29,Q4,Arequipa,Teclado Mecánico,Tecnología,31,355.92,0.15,CL-7024,José Luis Quispe,Primera compra
TX-003239,2026-11-19,Q4,Lima,Escritorio Ajustable,Mobiliario,9999,1168.32,0.0,CL-9260,Lucía Romero,Compra urgente
TX-003240,2026-01-15,Q1,Arequipa,Silla Ergonómica,Mobiliario,42,817.24,0.15,CL-3653,María Fernández,
TX-003241,2026-03-18,Q1,Trujillo,Resma Papel A4,Suministros,30,26.97,0.0,CL-8542,Carlos Vega,Primera compra
TX-003242,2026-03-17,Q1,Piura,Webcam HD,Electrónica,30,176.63,0.15,CL-3832,Lucía Romero,Cliente recurrente
TX-003243,2026-11-24,Q4,Cusco,Escritorio Ajustable,Mobiliario,12,1259.01,0.05,CL-6753,Carlos Vega,"Pedido grande, descuento aplicado"
TX-003244,2026-07-09,Q3,Arequipa,Cartucho Tinta Negra,Suministros,48,72.43,0.1,CL-2888,Ana Torres,Primera compra
TX-003245,2026-09-24,Q3,Arequipa,Lámpara LED,Mobiliario,39,93.09,0.0,CL-3358,Ana Torres,Devolución parcial Q anterior
TX-003246,2026-10-23,Q4,Lima,Auriculares BT,Electrónica,43,229.26,0.15,CL-9852,Ana Torres,"Pedido grande, descuento aplicado"
TX-003247,2026-10-08,Q4,Lima,Mouse Inalámbrico,Tecnología,49,125.56,0.1,CL-4501,Diego Salazar,
TX-003248,2026-02-02,Q1,Cusco,Mouse Inalámbrico,Tecnología,18,116.75,0.15,CL-1144,Diego Salazar,
TX-003249,2026-02-21,Q1,Trujillo,Silla Ergonómica,Mobiliario,8,882.34,0.05,CL-7948,José Luis Quispe,Cliente recurrente
TX-003250,2026-05-25,Q2,Lima,Webcam HD,Electrónica,43,173.5,0.0,CL-2145,Diego Salazar,Devolución parcial Q anterior
TX-003251,2026-05-04,Q2,Arequipa,Lámpara LED,Mobiliario,24,97.48,0.1,CL-1996,Lucía Romero,Compra urgente
TX-003252,2026-09-30,Q3,Chiclayo,Laptop Air 13,Tecnología,47,3044.16,0.15,CL-8525,María Fernández,"Pedido grande, descuento aplicado"
TX-003253,2026-02-27,Q1,Chiclayo,Laptop Pro 15,Tecnología,35,4457.98,0.15,CL-4136,Lucía Romero,Devolución parcial Q anterior
TX-003254,2026-05-16,Q2,Trujillo,Escritorio Ajustable,Mobiliario,13,1169.68,0.05,CL-2243,María Fernández,Compra urgente
TX-003255,2026-03-28,Q1,Trujillo,Cartucho Tinta Negra,Suministros,18,76.53,0.15,CL-9780,Diego Salazar,
TX-003256,2026-03-10,Q1,Trujillo,Silla Ergonómica,Mobiliario,30,808.86,0.1,CL-3525,Diego Salazar,
TX-003257,2026-03-05,Q1,Cusco,Escritorio Ajustable,Mobiliario,20,1195.79,0.05,CL-6695,Diego Salazar,Solicita factura electrónica
TX-003258,2026-03-13,Q1,Arequipa,Cartucho Tinta Negra,Suministros,14,76.48,0.0,CL-3364,José Luis Quispe,Cliente recurrente
TX-003259,2026-07-25,Q3,Cusco,Escritorio Ajustable,Mobiliario,11,1145.6,0.05,CL-6229,José Luis Quispe,Primera compra
TX-003260,2026-05-30,Q2,Piura,Auriculares BT,Electrónica,32,228.74,0.0,CL-7272,Ana Torres,
